Date,Product_ID,Product_Name,Category,Quantity_Sold,Wholesale_Price,Retail_Price,Revenue,Profit
03-11-2023,7,Running jacket,Activewear,15,420,499,7485,1185
03-11-2023,8,Belt,Accessories,13,110,159,2067,637
03-11-2023,9,Watch,Accessories,15,380,419,6285,585
03-11-2023,10,Sneakers,Footwear,20,350,449,8980,1980
04-11-2023,1,Polo shirt,Shirts,10,300,399,3990,990
04-11-2023,2,Jeans,Pants,24,600,699,16776,2376
04-11-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
04-11-2023,4,Tuxedo, Suits,28,560,669,18732,3052
04-11-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
04-11-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
04-11-2023,7,Running jacket,Activewear,28,420,499,13972,2212
04-11-2023,8,Belt,Accessories,23,110,159,3657,1127
04-11-2023,9,Watch,Accessories,27,380,419,11313,1053
04-11-2023,10,Sneakers,Footwear,28,350,449,12572,2772
05-11-2023,1,Polo shirt,Shirts,24,300,399,9576,2376
05-11-2023,2,Jeans,Pants,24,600,699,16776,2376
05-11-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
05-11-2023,4,Tuxedo, Suits,16,560,669,10704,1744
05-11-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
05-11-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
05-11-2023,7,Running jacket,Activewear,25,420,499,12475,1975
05-11-2023,8,Belt,Accessories,18,110,159,2862,882
05-11-2023,9,Watch,Accessories,17,380,419,7123,663
05-11-2023,10,Sneakers,Footwear,29,350,449,13021,2871
06-11-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
06-11-2023,2,Jeans,Pants,26,600,699,18174,2574
06-11-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
06-11-2023,4,Tuxedo, Suits,26,560,669,17394,2834
06-11-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
06-11-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
06-11-2023,7,Running jacket,Activewear,28,420,499,13972,2212
06-11-2023,8,Belt,Accessories,15,110,159,2385,735
06-11-2023,9,Watch,Accessories,12,380,419,5028,468
06-11-2023,10,Sneakers,Footwear,14,350,449,6286,1386
07-11-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
07-11-2023,2,Jeans,Pants,24,600,699,16776,2376
07-11-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
07-11-2023,4,Tuxedo, Suits,25,560,669,16725,2725
07-11-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
07-11-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
07-11-2023,7,Running jacket,Activewear,12,420,499,5988,948
07-11-2023,8,Belt,Accessories,19,110,159,3021,931
07-11-2023,9,Watch,Accessories,19,380,419,7961,741
07-11-2023,10,Sneakers,Footwear,25,350,449,11225,2475
08-11-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
08-11-2023,2,Jeans,Pants,11,600,699,7689,1089
08-11-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
08-11-2023,4,Tuxedo, Suits,12,560,669,8028,1308
08-11-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
08-11-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
08-11-2023,7,Running jacket,Activewear,28,420,499,13972,2212
08-11-2023,8,Belt,Accessories,27,110,159,4293,1323
08-11-2023,9,Watch,Accessories,17,380,419,7123,663
08-11-2023,10,Sneakers,Footwear,26,350,449,11674,2574
09-11-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
09-11-2023,2,Jeans,Pants,16,600,699,11184,1584
09-11-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
09-11-2023,4,Tuxedo, Suits,12,560,669,8028,1308
09-11-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
09-11-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
09-11-2023,7,Running jacket,Activewear,14,420,499,6986,1106
09-11-2023,8,Belt,Accessories,10,110,159,1590,490
09-11-2023,9,Watch,Accessories,24,380,419,10056,936
09-11-2023,10,Sneakers,Footwear,14,350,449,6286,1386
10-11-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
10-11-2023,2,Jeans,Pants,17,600,699,11883,1683
10-11-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
10-11-2023,4,Tuxedo, Suits,14,560,669,9366,1526
10-11-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
10-11-2023,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
10-11-2023,7,Running jacket,Activewear,13,420,499,6487,1027
10-11-2023,8,Belt,Accessories,12,110,159,1908,588
10-11-2023,9,Watch,Accessories,11,380,419,4609,429
10-11-2023,10,Sneakers,Footwear,17,350,449,7633,1683
11-11-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
11-11-2023,2,Jeans,Pants,11,600,699,7689,1089
11-11-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
11-11-2023,4,Tuxedo, Suits,23,560,669,15387,2507
11-11-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
11-11-2023,6,Graphic T-shirt,T-shirts,15,150,199,2985,735
11-11-2023,7,Running jacket,Activewear,20,420,499,9980,1580
11-11-2023,8,Belt,Accessories,12,110,159,1908,588
11-11-2023,9,Watch,Accessories,17,380,419,7123,663
11-11-2023,10,Sneakers,Footwear,12,350,449,5388,1188
12-11-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
12-11-2023,2,Jeans,Pants,22,600,699,15378,2178
12-11-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
12-11-2023,4,Tuxedo, Suits,11,560,669,7359,1199
12-11-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
12-11-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
12-11-2023,7,Running jacket,Activewear,15,420,499,7485,1185
12-11-2023,8,Belt,Accessories,25,110,159,3975,1225
12-11-2023,9,Watch,Accessories,11,380,419,4609,429
12-11-2023,10,Sneakers,Footwear,17,350,449,7633,1683
13-11-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
13-11-2023,2,Jeans,Pants,11,600,699,7689,1089
13-11-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
13-11-2023,4,Tuxedo, Suits,25,560,669,16725,2725
13-11-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
13-11-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
13-11-2023,7,Running jacket,Activewear,11,420,499,5489,869
13-11-2023,8,Belt,Accessories,22,110,159,3498,1078
13-11-2023,9,Watch,Accessories,24,380,419,10056,936
13-11-2023,10,Sneakers,Footwear,11,350,449,4939,1089
14-11-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
14-11-2023,2,Jeans,Pants,12,600,699,8388,1188
14-11-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
14-11-2023,4,Tuxedo, Suits,23,560,669,15387,2507
14-11-2023,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
14-11-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
14-11-2023,7,Running jacket,Activewear,10,420,499,4990,790
14-11-2023,8,Belt,Accessories,26,110,159,4134,1274
14-11-2023,9,Watch,Accessories,18,380,419,7542,702
14-11-2023,10,Sneakers,Footwear,22,350,449,9878,2178
15-11-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
15-11-2023,2,Jeans,Pants,28,600,699,19572,2772
15-11-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
15-11-2023,4,Tuxedo, Suits,19,560,669,12711,2071
15-11-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
15-11-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
15-11-2023,7,Running jacket,Activewear,17,420,499,8483,1343
15-11-2023,8,Belt,Accessories,29,110,159,4611,1421
15-11-2023,9,Watch,Accessories,29,380,419,12151,1131
15-11-2023,10,Sneakers,Footwear,27,350,449,12123,2673
16-11-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
16-11-2023,2,Jeans,Pants,27,600,699,18873,2673
16-11-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
16-11-2023,4,Tuxedo, Suits,29,560,669,19401,3161
16-11-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
16-11-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
16-11-2023,7,Running jacket,Activewear,22,420,499,10978,1738
16-11-2023,8,Belt,Accessories,17,110,159,2703,833
16-11-2023,9,Watch,Accessories,27,380,419,11313,1053
16-11-2023,10,Sneakers,Footwear,21,350,449,9429,2079
17-11-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
17-11-2023,2,Jeans,Pants,11,600,699,7689,1089
17-11-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
17-11-2023,4,Tuxedo, Suits,11,560,669,7359,1199
17-11-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
17-11-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
17-11-2023,7,Running jacket,Activewear,21,420,499,10479,1659
17-11-2023,8,Belt,Accessories,26,110,159,4134,1274
17-11-2023,9,Watch,Accessories,24,380,419,10056,936
17-11-2023,10,Sneakers,Footwear,26,350,449,11674,2574
18-11-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
18-11-2023,2,Jeans,Pants,15,600,699,10485,1485
18-11-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
18-11-2023,4,Tuxedo, Suits,27,560,669,18063,2943
18-11-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
18-11-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
18-11-2023,7,Running jacket,Activewear,15,420,499,7485,1185
18-11-2023,8,Belt,Accessories,14,110,159,2226,686
18-11-2023,9,Watch,Accessories,21,380,419,8799,819
18-11-2023,10,Sneakers,Footwear,20,350,449,8980,1980
19-11-2023,1,Polo shirt,Shirts,10,300,399,3990,990
19-11-2023,2,Jeans,Pants,20,600,699,13980,1980
19-11-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
19-11-2023,4,Tuxedo, Suits,18,560,669,12042,1962
19-11-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
19-11-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
19-11-2023,7,Running jacket,Activewear,13,420,499,6487,1027
19-11-2023,8,Belt,Accessories,13,110,159,2067,637
19-11-2023,9,Watch,Accessories,27,380,419,11313,1053
19-11-2023,10,Sneakers,Footwear,24,350,449,10776,2376
20-11-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
20-11-2023,2,Jeans,Pants,22,600,699,15378,2178
20-11-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
20-11-2023,4,Tuxedo, Suits,26,560,669,17394,2834
20-11-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
20-11-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
20-11-2023,7,Running jacket,Activewear,21,420,499,10479,1659
20-11-2023,8,Belt,Accessories,28,110,159,4452,1372
20-11-2023,9,Watch,Accessories,14,380,419,5866,546
20-11-2023,10,Sneakers,Footwear,26,350,449,11674,2574
21-11-2023,1,Polo shirt,Shirts,10,300,399,3990,990
21-11-2023,2,Jeans,Pants,19,600,699,13281,1881
21-11-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
21-11-2023,4,Tuxedo, Suits,20,560,669,13380,2180
21-11-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
21-11-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
21-11-2023,7,Running jacket,Activewear,10,420,499,4990,790
21-11-2023,8,Belt,Accessories,21,110,159,3339,1029
21-11-2023,9,Watch,Accessories,20,380,419,8380,780
21-11-2023,10,Sneakers,Footwear,26,350,449,11674,2574
22-11-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
22-11-2023,2,Jeans,Pants,24,600,699,16776,2376
22-11-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
22-11-2023,4,Tuxedo, Suits,29,560,669,19401,3161
22-11-2023,5,V-neck -Sweaters,Sweaters,28,420,489,13692,1932
22-11-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
22-11-2023,7,Running jacket,Activewear,21,420,499,10479,1659
22-11-2023,8,Belt,Accessories,14,110,159,2226,686
22-11-2023,9,Watch,Accessories,19,380,419,7961,741
22-11-2023,10,Sneakers,Footwear,26,350,449,11674,2574
23-11-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
23-11-2023,2,Jeans,Pants,25,600,699,17475,2475
23-11-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
23-11-2023,4,Tuxedo, Suits,18,560,669,12042,1962
23-11-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
23-11-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
23-11-2023,7,Running jacket,Activewear,25,420,499,12475,1975
23-11-2023,8,Belt,Accessories,27,110,159,4293,1323
23-11-2023,9,Watch,Accessories,23,380,419,9637,897
23-11-2023,10,Sneakers,Footwear,12,350,449,5388,1188
24-11-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
24-11-2023,2,Jeans,Pants,18,600,699,12582,1782
24-11-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
24-11-2023,4,Tuxedo, Suits,18,560,669,12042,1962
24-11-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
24-11-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
24-11-2023,7,Running jacket,Activewear,14,420,499,6986,1106
24-11-2023,8,Belt,Accessories,22,110,159,3498,1078
24-11-2023,9,Watch,Accessories,13,380,419,5447,507
24-11-2023,10,Sneakers,Footwear,11,350,449,4939,1089
25-11-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
25-11-2023,2,Jeans,Pants,18,600,699,12582,1782
25-11-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
25-11-2023,4,Tuxedo, Suits,15,560,669,10035,1635
25-11-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
25-11-2023,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
25-11-2023,7,Running jacket,Activewear,13,420,499,6487,1027
25-11-2023,8,Belt,Accessories,22,110,159,3498,1078
25-11-2023,9,Watch,Accessories,22,380,419,9218,858
25-11-2023,10,Sneakers,Footwear,22,350,449,9878,2178
26-11-2023,1,Polo shirt,Shirts,11,300,399,4389,1089
26-11-2023,2,Jeans,Pants,18,600,699,12582,1782
26-11-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
26-11-2023,4,Tuxedo, Suits,16,560,669,10704,1744
26-11-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
26-11-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
26-11-2023,7,Running jacket,Activewear,12,420,499,5988,948
26-11-2023,8,Belt,Accessories,15,110,159,2385,735
26-11-2023,9,Watch,Accessories,21,380,419,8799,819
26-11-2023,10,Sneakers,Footwear,21,350,449,9429,2079
27-11-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
27-11-2023,2,Jeans,Pants,10,600,699,6990,990
27-11-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
27-11-2023,4,Tuxedo, Suits,20,560,669,13380,2180
27-11-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
27-11-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
27-11-2023,7,Running jacket,Activewear,26,420,499,12974,2054
27-11-2023,8,Belt,Accessories,19,110,159,3021,931
27-11-2023,9,Watch,Accessories,21,380,419,8799,819
27-11-2023,10,Sneakers,Footwear,24,350,449,10776,2376
28-11-2023,1,Polo shirt,Shirts,19,300,399,7581,1881
28-11-2023,2,Jeans,Pants,23,600,699,16077,2277
28-11-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
28-11-2023,4,Tuxedo, Suits,14,560,669,9366,1526
28-11-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
28-11-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
28-11-2023,7,Running jacket,Activewear,26,420,499,12974,2054
28-11-2023,8,Belt,Accessories,13,110,159,2067,637
28-11-2023,9,Watch,Accessories,23,380,419,9637,897
28-11-2023,10,Sneakers,Footwear,19,350,449,8531,1881
29-11-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
29-11-2023,2,Jeans,Pants,12,600,699,8388,1188
29-11-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
29-11-2023,4,Tuxedo, Suits,15,560,669,10035,1635
29-11-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
29-11-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
29-11-2023,7,Running jacket,Activewear,29,420,499,14471,2291
29-11-2023,8,Belt,Accessories,20,110,159,3180,980
29-11-2023,9,Watch,Accessories,13,380,419,5447,507
29-11-2023,10,Sneakers,Footwear,15,350,449,6735,1485
30-11-2023,1,Polo shirt,Shirts,10,300,399,3990,990
30-11-2023,2,Jeans,Pants,29,600,699,20271,2871
30-11-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
30-11-2023,4,Tuxedo, Suits,24,560,669,16056,2616
30-11-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
30-11-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
30-11-2023,7,Running jacket,Activewear,21,420,499,10479,1659
30-11-2023,8,Belt,Accessories,19,110,159,3021,931
30-11-2023,9,Watch,Accessories,24,380,419,10056,936
30-11-2023,10,Sneakers,Footwear,18,350,449,8082,1782
01-12-2023,1,Polo shirt,Shirts,11,300,399,4389,1089
01-12-2023,2,Jeans,Pants,14,600,699,9786,1386
01-12-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
01-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
01-12-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
01-12-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
01-12-2023,7,Running jacket,Activewear,29,420,499,14471,2291
01-12-2023,8,Belt,Accessories,21,110,159,3339,1029
01-12-2023,9,Watch,Accessories,25,380,419,10475,975
01-12-2023,10,Sneakers,Footwear,25,350,449,11225,2475
02-12-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
02-12-2023,2,Jeans,Pants,13,600,699,9087,1287
02-12-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
02-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
02-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
02-12-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
02-12-2023,7,Running jacket,Activewear,28,420,499,13972,2212
02-12-2023,8,Belt,Accessories,18,110,159,2862,882
02-12-2023,9,Watch,Accessories,20,380,419,8380,780
02-12-2023,10,Sneakers,Footwear,17,350,449,7633,1683
03-12-2023,1,Polo shirt,Shirts,10,300,399,3990,990
03-12-2023,2,Jeans,Pants,17,600,699,11883,1683
03-12-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
03-12-2023,4,Tuxedo, Suits,13,560,669,8697,1417
03-12-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
03-12-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
03-12-2023,7,Running jacket,Activewear,18,420,499,8982,1422
03-12-2023,8,Belt,Accessories,11,110,159,1749,539
03-12-2023,9,Watch,Accessories,11,380,419,4609,429
03-12-2023,10,Sneakers,Footwear,22,350,449,9878,2178
04-12-2023,1,Polo shirt,Shirts,24,300,399,9576,2376
04-12-2023,2,Jeans,Pants,21,600,699,14679,2079
04-12-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
04-12-2023,4,Tuxedo, Suits,17,560,669,11373,1853
04-12-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
04-12-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
04-12-2023,7,Running jacket,Activewear,29,420,499,14471,2291
04-12-2023,8,Belt,Accessories,27,110,159,4293,1323
04-12-2023,9,Watch,Accessories,20,380,419,8380,780
04-12-2023,10,Sneakers,Footwear,24,350,449,10776,2376
05-12-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
05-12-2023,2,Jeans,Pants,26,600,699,18174,2574
05-12-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
05-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
05-12-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
05-12-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
05-12-2023,7,Running jacket,Activewear,22,420,499,10978,1738
05-12-2023,8,Belt,Accessories,28,110,159,4452,1372
05-12-2023,9,Watch,Accessories,20,380,419,8380,780
05-12-2023,10,Sneakers,Footwear,22,350,449,9878,2178
06-12-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
06-12-2023,2,Jeans,Pants,17,600,699,11883,1683
06-12-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
06-12-2023,4,Tuxedo, Suits,24,560,669,16056,2616
06-12-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
06-12-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
06-12-2023,7,Running jacket,Activewear,10,420,499,4990,790
06-12-2023,8,Belt,Accessories,26,110,159,4134,1274
06-12-2023,9,Watch,Accessories,24,380,419,10056,936
06-12-2023,10,Sneakers,Footwear,29,350,449,13021,2871
07-12-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
07-12-2023,2,Jeans,Pants,24,600,699,16776,2376
07-12-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
07-12-2023,4,Tuxedo, Suits,23,560,669,15387,2507
07-12-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
07-12-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
07-12-2023,7,Running jacket,Activewear,27,420,499,13473,2133
07-12-2023,8,Belt,Accessories,14,110,159,2226,686
07-12-2023,9,Watch,Accessories,29,380,419,12151,1131
07-12-2023,10,Sneakers,Footwear,29,350,449,13021,2871
08-12-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
08-12-2023,2,Jeans,Pants,20,600,699,13980,1980
08-12-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
08-12-2023,4,Tuxedo, Suits,27,560,669,18063,2943
08-12-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
08-12-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
08-12-2023,7,Running jacket,Activewear,24,420,499,11976,1896
08-12-2023,8,Belt,Accessories,23,110,159,3657,1127
08-12-2023,9,Watch,Accessories,14,380,419,5866,546
08-12-2023,10,Sneakers,Footwear,15,350,449,6735,1485
09-12-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
09-12-2023,2,Jeans,Pants,27,600,699,18873,2673
09-12-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
09-12-2023,4,Tuxedo, Suits,19,560,669,12711,2071
09-12-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
09-12-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
09-12-2023,7,Running jacket,Activewear,12,420,499,5988,948
09-12-2023,8,Belt,Accessories,15,110,159,2385,735
09-12-2023,9,Watch,Accessories,17,380,419,7123,663
09-12-2023,10,Sneakers,Footwear,21,350,449,9429,2079
10-12-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
10-12-2023,2,Jeans,Pants,20,600,699,13980,1980
10-12-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
10-12-2023,4,Tuxedo, Suits,10,560,669,6690,1090
10-12-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
10-12-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
10-12-2023,7,Running jacket,Activewear,20,420,499,9980,1580
10-12-2023,8,Belt,Accessories,22,110,159,3498,1078
10-12-2023,9,Watch,Accessories,27,380,419,11313,1053
10-12-2023,10,Sneakers,Footwear,20,350,449,8980,1980
11-12-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
11-12-2023,2,Jeans,Pants,15,600,699,10485,1485
11-12-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
11-12-2023,4,Tuxedo, Suits,25,560,669,16725,2725
11-12-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
11-12-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
11-12-2023,7,Running jacket,Activewear,25,420,499,12475,1975
11-12-2023,8,Belt,Accessories,21,110,159,3339,1029
11-12-2023,9,Watch,Accessories,20,380,419,8380,780
11-12-2023,10,Sneakers,Footwear,14,350,449,6286,1386
12-12-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
12-12-2023,2,Jeans,Pants,28,600,699,19572,2772
12-12-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
12-12-2023,4,Tuxedo, Suits,27,560,669,18063,2943
12-12-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
12-12-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
12-12-2023,7,Running jacket,Activewear,21,420,499,10479,1659
12-12-2023,8,Belt,Accessories,28,110,159,4452,1372
12-12-2023,9,Watch,Accessories,11,380,419,4609,429
12-12-2023,10,Sneakers,Footwear,26,350,449,11674,2574
13-12-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
13-12-2023,2,Jeans,Pants,20,600,699,13980,1980
13-12-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
13-12-2023,4,Tuxedo, Suits,11,560,669,7359,1199
13-12-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
13-12-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
13-12-2023,7,Running jacket,Activewear,22,420,499,10978,1738
13-12-2023,8,Belt,Accessories,19,110,159,3021,931
13-12-2023,9,Watch,Accessories,17,380,419,7123,663
13-12-2023,10,Sneakers,Footwear,13,350,449,5837,1287
14-12-2023,1,Polo shirt,Shirts,24,300,399,9576,2376
14-12-2023,2,Jeans,Pants,10,600,699,6990,990
14-12-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
14-12-2023,4,Tuxedo, Suits,16,560,669,10704,1744
14-12-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
14-12-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
14-12-2023,7,Running jacket,Activewear,27,420,499,13473,2133
14-12-2023,8,Belt,Accessories,21,110,159,3339,1029
14-12-2023,9,Watch,Accessories,18,380,419,7542,702
14-12-2023,10,Sneakers,Footwear,14,350,449,6286,1386
15-12-2023,1,Polo shirt,Shirts,19,300,399,7581,1881
15-12-2023,2,Jeans,Pants,13,600,699,9087,1287
15-12-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
15-12-2023,4,Tuxedo, Suits,19,560,669,12711,2071
15-12-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
15-12-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
15-12-2023,7,Running jacket,Activewear,17,420,499,8483,1343
15-12-2023,8,Belt,Accessories,11,110,159,1749,539
15-12-2023,9,Watch,Accessories,17,380,419,7123,663
15-12-2023,10,Sneakers,Footwear,25,350,449,11225,2475
16-12-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
16-12-2023,2,Jeans,Pants,12,600,699,8388,1188
16-12-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
16-12-2023,4,Tuxedo, Suits,22,560,669,14718,2398
16-12-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
